id,account,password,nickname,diamonds,gold,±¸×¢
1968,12345671968,922208,cs1968,100,0,
1969,12345671969,713894,cs1969,100,0,
1970,12345671970,843025,cs1970,100,0,
1971,12345671971,184626,cs1971,100,0,
1972,12345671972,402744,cs1972,100,0,
1973,12345671973,855740,cs1973,100,0,
1974,12345671974,856988,cs1974,100,0,
1975,12345671975,931396,cs1975,100,0,
1976,12345671976,705881,cs1976,100,0,
1977,12345671977,330635,cs1977,100,0,
1978,12345671978,178336,cs1978,100,0,
1979,12345671979,392733,cs1979,100,0,
1980,12345671980,125764,cs1980,100,0,
1981,12345671981,411582,cs1981,100,0,
1982,12345671982,100122,cs1982,100,0,
1983,12345671983,400891,cs1983,100,0,
1984,12345671984,770207,cs1984,100,0,
1985,12345671985,299366,cs1985,100,0,
1986,12345671986,865255,cs1986,100,0,
1987,12345671987,555801,cs1987,100,0,
1988,12345671988,853395,cs1988,100,0,
1989,12345671989,836894,cs1989,100,0,
1990,12345671990,544814,cs1990,100,0,
1991,12345671991,881925,cs1991,100,0,
1992,12345671992,884250,cs1992,100,0,
1993,12345671993,453722,cs1993,100,0,
1994,12345671994,742418,cs1994,100,0,
1995,12345671995,743603,cs1995,100,0,
1996,12345671996,374219,cs1996,100,0,
1997,12345671997,958318,cs1997,100,0,
1998,12345671998,136271,cs1998,100,0,
1999,12345671999,524215,cs1999,100,0,
2000,12345672000,484099,cs2000,100,0,
2001,12345672001,581897,cs2001,100,0,
2002,12345672002,514952,cs2002,100,0,
2003,12345672003,156050,cs2003,100,0,
2004,12345672004,532144,cs2004,100,0,
2005,12345672005,771640,cs2005,100,0,
2006,12345672006,868637,cs2006,100,0,
2007,12345672007,915502,cs2007,100,0,
2008,12345672008,771599,cs2008,100,0,
2009,12345672009,789104,cs2009,100,0,
2010,12345672010,711899,cs2010,100,0,
2011,12345672011,562413,cs2011,100,0,
2012,12345672012,350604,cs2012,100,0,
2013,12345672013,235762,cs2013,100,0,
2014,12345672014,555830,cs2014,100,0,
2015,12345672015,638651,cs2015,100,0,
2016,12345672016,799488,cs2016,100,0,
2017,12345672017,324552,cs2017,100,0,
2018,12345672018,845890,cs2018,100,0,
2019,12345672019,570381,cs2019,100,0,
2020,12345672020,574236,cs2020,100,0,
2021,12345672021,642988,cs2021,100,0,
2022,12345672022,463018,cs2022,100,0,
2023,12345672023,566558,cs2023,100,0,
2024,12345672024,850221,cs2024,100,0,
2025,12345672025,205000,cs2025,100,0,
2026,12345672026,882482,cs2026,100,0,
2027,12345672027,618397,cs2027,100,0,
2028,12345672028,256105,cs2028,100,0,
2029,12345672029,920528,cs2029,100,0,
2030,12345672030,474224,cs2030,100,0,
2031,12345672031,686108,cs2031,100,0,
2032,12345672032,967335,cs2032,100,0,
2033,12345672033,832037,cs2033,100,0,
2034,12345672034,799945,cs2034,100,0,
2035,12345672035,154391,cs2035,100,0,
2036,12345672036,412689,cs2036,100,0,
2037,12345672037,892146,cs2037,100,0,
2038,12345672038,105866,cs2038,100,0,
2039,12345672039,525939,cs2039,100,0,
2040,12345672040,352307,cs2040,100,0,
2041,12345672041,550863,cs2041,100,0,
2042,12345672042,465936,cs2042,100,0,
2043,12345672043,954130,cs2043,100,0,
2044,12345672044,836669,cs2044,100,0,
2045,12345672045,944986,cs2045,100,0,
2046,12345672046,844442,cs2046,100,0,
2047,12345672047,483133,cs2047,100,0,
2048,12345672048,650757,cs2048,100,0,
2049,12345672049,421007,cs2049,100,0,
2050,12345672050,208720,cs2050,100,0,
2051,12345672051,742559,cs2051,100,0,
2052,12345672052,212914,cs2052,100,0,
2053,12345672053,663067,cs2053,100,0,
2054,12345672054,217314,cs2054,100,0,
2055,12345672055,305932,cs2055,100,0,
2056,12345672056,351239,cs2056,100,0,
2057,12345672057,488834,cs2057,100,0,
2058,12345672058,916199,cs2058,100,0,
2059,12345672059,101756,cs2059,100,0,
2060,12345672060,543850,cs2060,100,0,
2061,12345672061,372813,cs2061,100,0,
2062,12345672062,912662,cs2062,100,0,
2063,12345672063,601286,cs2063,100,0,
2064,12345672064,192629,cs2064,100,0,
2065,12345672065,603319,cs2065,100,0,
2066,12345672066,985114,cs2066,100,0,
2067,12345672067,269202,cs2067,100,0,
2068,12345672068,716457,cs2068,100,0,
2069,12345672069,267586,cs2069,100,0,
2070,12345672070,929152,cs2070,100,0,
2071,12345672071,574400,cs2071,100,0,
2072,12345672072,368868,cs2072,100,0,
2073,12345672073,645808,cs2073,100,0,
2074,12345672074,517934,cs2074,100,0,
2075,12345672075,872411,cs2075,100,0,
2076,12345672076,599045,cs2076,100,0,
2077,12345672077,760216,cs2077,100,0,
2078,12345672078,978721,cs2078,100,0,
2079,12345672079,335360,cs2079,100,0,
2080,12345672080,104102,cs2080,100,0,
2081,12345672081,341489,cs2081,100,0,
2082,12345672082,713216,cs2082,100,0,
2083,12345672083,102291,cs2083,100,0,
2084,12345672084,336758,cs2084,100,0,
2085,12345672085,788127,cs2085,100,0,
2086,12345672086,113350,cs2086,100,0,
2087,12345672087,845637,cs2087,100,0,
2088,12345672088,854510,cs2088,100,0,
2089,12345672089,951125,cs2089,100,0,
2090,12345672090,901174,cs2090,100,0,
2091,12345672091,800126,cs2091,100,0,
2092,12345672092,531350,cs2092,100,0,
2093,12345672093,836812,cs2093,100,0,
2094,12345672094,397128,cs2094,100,0,
2095,12345672095,449651,cs2095,100,0,
2096,12345672096,850760,cs2096,100,0,
2097,12345672097,947400,cs2097,100,0,
2098,12345672098,802295,cs2098,100,0,
2099,12345672099,792230,cs2099,100,0,
2100,12345672100,542779,cs2100,100,0,
2101,12345672101,490944,cs2101,100,0,
2102,12345672102,516442,cs2102,100,0,
2103,12345672103,574135,cs2103,100,0,
2104,12345672104,659980,cs2104,100,0,
2105,12345672105,347405,cs2105,100,0,
2106,12345672106,936733,cs2106,100,0,
2107,12345672107,299380,cs2107,100,0,
2108,12345672108,832922,cs2108,100,0,
2109,12345672109,227697,cs2109,100,0,
2110,12345672110,564403,cs2110,100,0,
2111,12345672111,276392,cs2111,100,0,
2112,12345672112,141438,cs2112,100,0,
2113,12345672113,878059,cs2113,100,0,
2114,12345672114,179611,cs2114,100,0,
2115,12345672115,638140,cs2115,100,0,
2116,12345672116,349657,cs2116,100,0,
2117,12345672117,691394,cs2117,100,0,
2118,12345672118,163326,cs2118,100,0,
2119,12345672119,984232,cs2119,100,0,
2120,12345672120,173819,cs2120,100,0,
2121,12345672121,424867,cs2121,100,0,
2122,12345672122,418496,cs2122,100,0,
2123,12345672123,866587,cs2123,100,0,
2124,12345672124,673673,cs2124,100,0,
2125,12345672125,250553,cs2125,100,0,
2126,12345672126,928302,cs2126,100,0,
2127,12345672127,329605,cs2127,100,0,
2128,12345672128,838298,cs2128,100,0,
2129,12345672129,519268,cs2129,100,0,
2130,12345672130,391173,cs2130,100,0,
2131,12345672131,965909,cs2131,100,0,
2132,12345672132,599061,cs2132,100,0,
2133,12345672133,302027,cs2133,100,0,
2134,12345672134,454208,cs2134,100,0,
2135,12345672135,952747,cs2135,100,0,
2136,12345672136,855530,cs2136,100,0,
2137,12345672137,953454,cs2137,100,0,
2138,12345672138,350577,cs2138,100,0,
2139,12345672139,658479,cs2139,100,0,
2140,12345672140,873788,cs2140,100,0,
2141,12345672141,698244,cs2141,100,0,
2142,12345672142,407200,cs2142,100,0,
2143,12345672143,169096,cs2143,100,0,
2144,12345672144,488405,cs2144,100,0,
2145,12345672145,468785,cs2145,100,0,
2146,12345672146,185402,cs2146,100,0,
2147,12345672147,530239,cs2147,100,0,
2148,12345672148,734423,cs2148,100,0,
2149,12345672149,507261,cs2149,100,0,
2150,12345672150,699343,cs2150,100,0,
2151,12345672151,866231,cs2151,100,0,
2152,12345672152,559534,cs2152,100,0,
2153,12345672153,421126,cs2153,100,0,
2154,12345672154,981275,cs2154,100,0,
2155,12345672155,850232,cs2155,100,0,
2156,12345672156,975812,cs2156,100,0,
2157,12345672157,735143,cs2157,100,0,
2158,12345672158,263256,cs2158,100,0,
2159,12345672159,129079,cs2159,100,0,
2160,12345672160,843248,cs2160,100,0,
2161,12345672161,496749,cs2161,100,0,
2162,12345672162,384766,cs2162,100,0,
2163,12345672163,156084,cs2163,100,0,
2164,12345672164,429143,cs2164,100,0,
2165,12345672165,637259,cs2165,100,0,
2166,12345672166,741814,cs2166,100,0,
2167,12345672167,766797,cs2167,100,0,
2168,12345672168,820805,cs2168,100,0,
2169,12345672169,663664,cs2169,100,0,
2170,12345672170,664756,cs2170,100,0,
2171,12345672171,705236,cs2171,100,0,
2172,12345672172,370012,cs2172,100,0,
2173,12345672173,125342,cs2173,100,0,
2174,12345672174,937217,cs2174,100,0,
2175,12345672175,762088,cs2175,100,0,
2176,12345672176,508955,cs2176,100,0,
2177,12345672177,423761,cs2177,100,0,
2178,12345672178,789927,cs2178,100,0,
2179,12345672179,525860,cs2179,100,0,
2180,12345672180,968179,cs2180,100,0,
2181,12345672181,579466,cs2181,100,0,
2182,12345672182,967680,cs2182,100,0,
2183,12345672183,119183,cs2183,100,0,
2184,12345672184,335832,cs2184,100,0,
2185,12345672185,830220,cs2185,100,0,
2186,12345672186,471695,cs2186,100,0,
2187,12345672187,764727,cs2187,100,0,
2188,12345672188,484606,cs2188,100,0,
2189,12345672189,250583,cs2189,100,0,
2190,12345672190,816737,cs2190,100,0,
2191,12345672191,642536,cs2191,100,0,
2192,12345672192,811295,cs2192,100,0,
2193,12345672193,295595,cs2193,100,0,
2194,12345672194,943530,cs2194,100,0,
2195,12345672195,251948,cs2195,100,0,
2196,12345672196,430950,cs2196,100,0,
2197,12345672197,116684,cs2197,100,0,
2198,12345672198,231512,cs2198,100,0,
2199,12345672199,459157,cs2199,100,0,
2200,12345672200,617813,cs2200,100,0,
2201,12345672201,848839,cs2201,100,0,
2202,12345672202,700678,cs2202,100,0,
2203,12345672203,307692,cs2203,100,0,
2204,12345672204,535861,cs2204,100,0,
2205,12345672205,408546,cs2205,100,0,
2206,12345672206,680949,cs2206,100,0,
2207,12345672207,426099,cs2207,100,0,
2208,12345672208,530773,cs2208,100,0,
2209,12345672209,561345,cs2209,100,0,
2210,12345672210,327827,cs2210,100,0,
2211,12345672211,232486,cs2211,100,0,
2212,12345672212,398128,cs2212,100,0,
2213,12345672213,565857,cs2213,100,0,
2214,12345672214,748032,cs2214,100,0,
2215,12345672215,142141,cs2215,100,0,
2216,12345672216,395889,cs2216,100,0,
2217,12345672217,815282,cs2217,100,0,
2218,12345672218,827484,cs2218,100,0,
2219,12345672219,183940,cs2219,100,0,
2220,12345672220,778454,cs2220,100,0,
2221,12345672221,396119,cs2221,100,0,
2222,12345672222,386078,cs2222,100,0,
2223,12345672223,709939,cs2223,100,0,
2224,12345672224,122796,cs2224,100,0,
2225,12345672225,946090,cs2225,100,0,
2226,12345672226,339235,cs2226,100,0,
2227,12345672227,672686,cs2227,100,0,
2228,12345672228,610548,cs2228,100,0,
2229,12345672229,457070,cs2229,100,0,
2230,12345672230,917503,cs2230,100,0,
2231,12345672231,247246,cs2231,100,0,
2232,12345672232,139862,cs2232,100,0,
2233,12345672233,873032,cs2233,100,0,
2234,12345672234,369850,cs2234,100,0,
2235,12345672235,440406,cs2235,100,0,
2236,12345672236,861003,cs2236,100,0,
2237,12345672237,413829,cs2237,100,0,
2238,12345672238,702539,cs2238,100,0,
2239,12345672239,943268,cs2239,100,0,
2240,12345672240,421250,cs2240,100,0,
2241,12345672241,920096,cs2241,100,0,
2242,12345672242,586838,cs2242,100,0,
2243,12345672243,454779,cs2243,100,0,
2244,12345672244,802872,cs2244,100,0,
2245,12345672245,273662,cs2245,100,0,
2246,12345672246,545277,cs2246,100,0,
2247,12345672247,531344,cs2247,100,0,
2248,12345672248,954952,cs2248,100,0,
2249,12345672249,866088,cs2249,100,0,
2250,12345672250,297064,cs2250,100,0,
2251,12345672251,622165,cs2251,100,0,
2252,12345672252,783626,cs2252,100,0,
2253,12345672253,827822,cs2253,100,0,
2254,12345672254,173344,cs2254,100,0,
2255,12345672255,116344,cs2255,100,0,
2256,12345672256,990036,cs2256,100,0,
2257,12345672257,919175,cs2257,100,0,
2258,12345672258,836454,cs2258,100,0,
2259,12345672259,966744,cs2259,100,0,
2260,12345672260,878145,cs2260,100,0,
2261,12345672261,962675,cs2261,100,0,
2262,12345672262,830499,cs2262,100,0,
2263,12345672263,312881,cs2263,100,0,
2264,12345672264,137625,cs2264,100,0,
2265,12345672265,881720,cs2265,100,0,
2266,12345672266,390309,cs2266,100,0,
2267,12345672267,963339,cs2267,100,0,
2268,12345672268,392457,cs2268,100,0,
2269,12345672269,376807,cs2269,100,0,
2270,12345672270,114265,cs2270,100,0,
2271,12345672271,160483,cs2271,100,0,
2272,12345672272,917710,cs2272,100,0,
2273,12345672273,514244,cs2273,100,0,
2274,12345672274,223922,cs2274,100,0,
2275,12345672275,120633,cs2275,100,0,
2276,12345672276,574989,cs2276,100,0,
2277,12345672277,444068,cs2277,100,0,
2278,12345672278,581653,cs2278,100,0,
2279,12345672279,692409,cs2279,100,0,
2280,12345672280,632833,cs2280,100,0,
2281,12345672281,523934,cs2281,100,0,
2282,12345672282,653888,cs2282,100,0,
2283,12345672283,924210,cs2283,100,0,
2284,12345672284,803686,cs2284,100,0,
2285,12345672285,468317,cs2285,100,0,
2286,12345672286,968434,cs2286,100,0,
2287,12345672287,980281,cs2287,100,0,
2288,12345672288,479486,cs2288,100,0,
2289,12345672289,349107,cs2289,100,0,
2290,12345672290,275356,cs2290,100,0,
2291,12345672291,855941,cs2291,100,0,
2292,12345672292,469484,cs2292,100,0,
2293,12345672293,452472,cs2293,100,0,
2294,12345672294,272306,cs2294,100,0,
2295,12345672295,102375,cs2295,100,0,
2296,12345672296,177734,cs2296,100,0,
2297,12345672297,928724,cs2297,100,0,
2298,12345672298,603312,cs2298,100,0,
2299,12345672299,444552,cs2299,100,0,
2300,12345672300,487532,cs2300,100,0,
2301,12345672301,461910,cs2301,100,0,
2302,12345672302,982631,cs2302,100,0,
2303,12345672303,191404,cs2303,100,0,
2304,12345672304,866164,cs2304,100,0,
2305,12345672305,836487,cs2305,100,0,
2306,12345672306,485747,cs2306,100,0,
2307,12345672307,630273,cs2307,100,0,
2308,12345672308,766805,cs2308,100,0,
2309,12345672309,774989,cs2309,100,0,
2310,12345672310,493040,cs2310,100,0,
2311,12345672311,406887,cs2311,100,0,
2312,12345672312,151705,cs2312,100,0,
2313,12345672313,431508,cs2313,100,0,
2314,12345672314,674656,cs2314,100,0,
2315,12345672315,783953,cs2315,100,0,
2316,12345672316,663474,cs2316,100,0,
2317,12345672317,888524,cs2317,100,0,
2318,12345672318,178251,cs2318,100,0,
2319,12345672319,537968,cs2319,100,0,
2320,12345672320,241017,cs2320,100,0,
2321,12345672321,660193,cs2321,100,0,
2322,12345672322,609316,cs2322,100,0,
2323,12345672323,114611,cs2323,100,0,
2324,12345672324,500253,cs2324,100,0,
2325,12345672325,517762,cs2325,100,0,
2326,12345672326,719170,cs2326,100,0,
2327,12345672327,938971,cs2327,100,0,
2328,12345672328,535517,cs2328,100,0,
2329,12345672329,823000,cs2329,100,0,
2330,12345672330,120032,cs2330,100,0,
2331,12345672331,602603,cs2331,100,0,
2332,12345672332,639364,cs2332,100,0,
2333,12345672333,235598,cs2333,100,0,
2334,12345672334,733060,cs2334,100,0,
2335,12345672335,514780,cs2335,100,0,
2336,12345672336,202986,cs2336,100,0,
2337,12345672337,305515,cs2337,100,0,
2338,12345672338,895604,cs2338,100,0,
2339,12345672339,132758,cs2339,100,0,
2340,12345672340,511600,cs2340,100,0,
2341,12345672341,848146,cs2341,100,0,
2342,12345672342,777081,cs2342,100,0,
2343,12345672343,546068,cs2343,100,0,
2344,12345672344,359170,cs2344,100,0,
2345,12345672345,717535,cs2345,100,0,
2346,12345672346,850960,cs2346,100,0,
2347,12345672347,766331,cs2347,100,0,
2348,12345672348,751488,cs2348,100,0,
2349,12345672349,438460,cs2349,100,0,
2350,12345672350,424534,cs2350,100,0,
2351,12345672351,184203,cs2351,100,0,
2352,12345672352,295655,cs2352,100,0,
2353,12345672353,782101,cs2353,100,0,
2354,12345672354,574880,cs2354,100,0,
2355,12345672355,878247,cs2355,100,0,
2356,12345672356,446607,cs2356,100,0,
2357,12345672357,749072,cs2357,100,0,
2358,12345672358,762315,cs2358,100,0,
2359,12345672359,656703,cs2359,100,0,
2360,12345672360,511893,cs2360,100,0,
2361,12345672361,382977,cs2361,100,0,
2362,12345672362,492147,cs2362,100,0,
2363,12345672363,698247,cs2363,100,0,
2364,12345672364,426160,cs2364,100,0,
2365,12345672365,699551,cs2365,100,0,
2366,12345672366,438479,cs2366,100,0,
2367,12345672367,549673,cs2367,100,0,
2368,12345672368,265583,cs2368,100,0,
2369,12345672369,934285,cs2369,100,0,
2370,12345672370,590183,cs2370,100,0,
2371,12345672371,757709,cs2371,100,0,
2372,12345672372,898392,cs2372,100,0,
2373,12345672373,550937,cs2373,100,0,
2374,12345672374,247432,cs2374,100,0,
2375,12345672375,956058,cs2375,100,0,
2376,12345672376,132751,cs2376,100,0,
2377,12345672377,558952,cs2377,100,0,
2378,12345672378,264195,cs2378,100,0,
2379,12345672379,290645,cs2379,100,0,
2380,12345672380,650910,cs2380,100,0,
2381,12345672381,687523,cs2381,100,0,
2382,12345672382,896137,cs2382,100,0,
2383,12345672383,857055,cs2383,100,0,
2384,12345672384,318003,cs2384,100,0,
2385,12345672385,481861,cs2385,100,0,
2386,12345672386,433187,cs2386,100,0,
2387,12345672387,531047,cs2387,100,0,
2388,12345672388,352006,cs2388,100,0,
2389,12345672389,824141,cs2389,100,0,
2390,12345672390,816355,cs2390,100,0,
2391,12345672391,943683,cs2391,100,0,
2392,12345672392,670960,cs2392,100,0,
2393,12345672393,851618,cs2393,100,0,
2394,12345672394,972623,cs2394,100,0,
2395,12345672395,691071,cs2395,100,0,
2396,12345672396,737595,cs2396,100,0,
2397,12345672397,889859,cs2397,100,0,
2398,12345672398,856964,cs2398,100,0,
2399,12345672399,796174,cs2399,100,0,
2400,12345672400,627034,cs2400,100,0,
2401,12345672401,340997,cs2401,100,0,
2402,12345672402,434884,cs2402,100,0,
2403,12345672403,858329,cs2403,100,0,
2404,12345672404,115673,cs2404,100,0,
2405,12345672405,295025,cs2405,100,0,
2406,12345672406,777082,cs2406,100,0,
2407,12345672407,344539,cs2407,100,0,
2408,12345672408,478669,cs2408,100,0,
2409,12345672409,936875,cs2409,100,0,
2410,12345672410,143802,cs2410,100,0,
2411,12345672411,524230,cs2411,100,0,
2412,12345672412,955930,cs2412,100,0,
2413,12345672413,560435,cs2413,100,0,
2414,12345672414,883129,cs2414,100,0,
2415,12345672415,364856,cs2415,100,0,
2416,12345672416,338019,cs2416,100,0,
2417,12345672417,496505,cs2417,100,0,
2418,12345672418,668660,cs2418,100,0,
2419,12345672419,820369,cs2419,100,0,
2420,12345672420,573747,cs2420,100,0,
2421,12345672421,879777,cs2421,100,0,
2422,12345672422,821082,cs2422,100,0,
2423,12345672423,773340,cs2423,100,0,
2424,12345672424,659055,cs2424,100,0,
2425,12345672425,438567,cs2425,100,0,
2426,12345672426,526381,cs2426,100,0,
2427,12345672427,691025,cs2427,100,0,
2428,12345672428,368386,cs2428,100,0,
2429,12345672429,333806,cs2429,100,0,
2430,12345672430,796688,cs2430,100,0,
2431,12345672431,667947,cs2431,100,0,
2432,12345672432,678927,cs2432,100,0,
2433,12345672433,521790,cs2433,100,0,
2434,12345672434,587215,cs2434,100,0,
2435,12345672435,326672,cs2435,100,0,
2436,12345672436,146192,cs2436,100,0,
2437,12345672437,807757,cs2437,100,0,
2438,12345672438,116231,cs2438,100,0,
2439,12345672439,457154,cs2439,100,0,
2440,12345672440,869029,cs2440,100,0,
2441,12345672441,736352,cs2441,100,0,
2442,12345672442,920287,cs2442,100,0,
2443,12345672443,469287,cs2443,100,0,
2444,12345672444,661004,cs2444,100,0,
2445,12345672445,638070,cs2445,100,0,
2446,12345672446,354190,cs2446,100,0,
2447,12345672447,521995,cs2447,100,0,
2448,12345672448,896514,cs2448,100,0,
2449,12345672449,873947,cs2449,100,0,
2450,12345672450,176403,cs2450,100,0,
2451,12345672451,501633,cs2451,100,0,
2452,12345672452,784384,cs2452,100,0,
2453,12345672453,294485,cs2453,100,0,
2454,12345672454,383963,cs2454,100,0,
2455,12345672455,949833,cs2455,100,0,
2456,12345672456,409749,cs2456,100,0,
2457,12345672457,882343,cs2457,100,0,
2458,12345672458,814051,cs2458,100,0,
2459,12345672459,971352,cs2459,100,0,
2460,12345672460,933435,cs2460,100,0,
2461,12345672461,202650,cs2461,100,0,
2462,12345672462,944720,cs2462,100,0,
2463,12345672463,365224,cs2463,100,0,
2464,12345672464,439532,cs2464,100,0,
2465,12345672465,201895,cs2465,100,0,
2466,12345672466,416674,cs2466,100,0,
2467,12345672467,683512,cs2467,100,0,
2468,12345672468,767797,cs2468,100,0,
2469,12345672469,833839,cs2469,100,0,
2470,12345672470,544253,cs2470,100,0,
2471,12345672471,606369,cs2471,100,0,
2472,12345672472,623692,cs2472,100,0,
2473,12345672473,229124,cs2473,100,0,
2474,12345672474,569781,cs2474,100,0,
2475,12345672475,647548,cs2475,100,0,
2476,12345672476,598287,cs2476,100,0,
2477,12345672477,254538,cs2477,100,0,
2478,12345672478,365574,cs2478,100,0,
2479,12345672479,809734,cs2479,100,0,
2480,12345672480,752977,cs2480,100,0,
2481,12345672481,185965,cs2481,100,0,
2482,12345672482,427182,cs2482,100,0,
2483,12345672483,439462,cs2483,100,0,
2484,12345672484,462100,cs2484,100,0,
2485,12345672485,105986,cs2485,100,0,
2486,12345672486,822310,cs2486,100,0,
2487,12345672487,380257,cs2487,100,0,
